Type,Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,PhotoAmt,AdoptionSpeed
1,4,202,1,1,3,2,2,1,2,1,1,0,41326,12,2
2,6,266,1,1,2,1,2,2,2,1,2,0,41326,5,4
1,2,307,1,1,2,1,2,1,2,1,1,0,41330,1,2
1,4,213,2,1,2,1,3,1,3,1,4,0,41401,5,3
1,2,307,2,1,2,2,2,1,2,1,1,0,41326,4,3
1,1,307,1,1,2,2,2,2,2,1,1,0,41327,1,3
1,2,307,1,1,2,1,1,1,2,1,1,0,41326,4,3
1,8,307,1,2,2,1,2,2,2,1,1,0,41330,1,2
2,1,266,3,2,2,2,1,1,2,1,20,0,41401,5,4
2,3,299,1,3,1,1,3,3,3,1,1,0,41326,1,4
2,3,266,1,5,2,1,1,1,2,1,1,0,41401,3,1
2,3,264,1,1,2,3,1,1,2,1,1,100,41326,2,2
2,4,299,3,4,2,2,2,2,2,1,2,0,41336,5,3
2,12,266,2,2,1,1,2,2,2,1,1,0,41326,5,2
2,0,266,3,1,2,2,2,2,2,1,4,0,41326,3,1
1,72,103,2,1,3,3,1,1,2,1,1,0,41330,4,1
2,1,265,3,2,1,2,2,2,2,1,2,0,41326,3,1
1,1,307,3,1,2,1,3,3,3,1,5,0,41326,15,1
2,3,299,2,1,1,1,1,1,2,1,1,0,41326,4,4
2,12,265,3,1,2,2,3,3,3,1,4,0,41326,1,4
1,2,307,2,2,2,2,1,1,2,1,1,0,41326,1,3
1,2,307,1,1,2,1,3,3,2,1,1,0,41326,1,1
1,4,307,2,2,2,2,3,1,3,1,1,0,41326,3,4
1,3,307,1,2,2,1,1,1,1,1,1,0,41326,2,1
1,4,307,1,1,2,1,2,2,2,1,1,0,41401,2,1
2,3,266,2,1,1,1,3,3,3,1,1,0,41401,3,4
2,4,266,1,1,2,1,1,1,1,2,1,0,41326,5,3
2,12,299,1,3,2,1,2,1,1,1,1,100,41401,10,2
1,36,218,1,1,2,2,1,1,1,1,1,0,41326,2,1
2,2,285,2,1,2,3,2,1,2,1,1,100,41326,5,1
1,4,307,2,7,2,1,1,1,2,1,1,0,41326,1,1
1,5,72,1,1,1,2,1,1,2,1,1,0,41326,10,1
2,12,265,2,1,2,2,2,1,2,1,1,0,41401,2,3
2,5,266,1,1,2,1,3,3,3,1,1,0,41326,1,1
1,2,307,2,1,2,1,2,2,2,1,1,0,41401,4,1
1,48,173,2,2,2,1,2,2,2,1,1,0,41326,4,4
1,5,307,2,2,2,2,1,1,2,1,1,0,41326,3,4
1,2,307,2,2,2,1,2,1,2,1,4,0,41330,2,3
1,5,307,2,2,1,1,3,3,3,1,1,0,41326,3,4
2,4,266,2,2,1,1,3,1,2,1,1,0,41401,7,2
1,2,24,3,1,2,2,2,2,2,1,6,0,41401,1,1
1,3,307,2,2,2,2,2,2,2,1,1,0,41326,5,4
2,4,266,1,1,1,1,2,2,2,1,1,0,41326,5,2
2,5,265,1,1,2,2,3,3,3,1,1,0,41326,1,1
2,3,266,1,4,1,1,1,1,2,1,1,0,41401,6,2
2,2,266,2,1,2,1,2,2,2,1,1,0,41401,4,2
2,2,299,3,1,2,2,2,2,2,1,2,0,41326,2,2
1,4,307,2,2,2,1,1,1,2,1,1,0,41326,3,3
1,3,307,1,1,3,1,1,1,2,1,2,0,41326,12,4
1,12,307,2,2,2,1,1,1,1,1,1,0,41330,2,2
2,4,284,2,2,1,1,2,1,2,2,1,0,41326,1,2
1,5,307,1,7,2,1,1,1,1,1,1,0,41336,0,4
1,2,307,2,1,2,1,1,1,2,1,1,0,41336,1,4
1,2,200,2,2,2,1,3,3,2,1,1,0,41326,4,3
2,1,266,3,1,2,1,2,1,2,1,2,0,41326,1,4
1,3,195,1,6,1,2,1,1,2,1,1,0,41336,5,1
1,2,307,2,1,2,2,2,2,2,1,6,0,41326,6,2
2,17,266,2,1,2,1,1,1,2,1,1,0,41326,5,4
1,8,179,2,2,1,1,1,1,3,1,1,0,41326,1,0
2,5,266,1,1,2,2,2,1,2,1,1,0,41326,1,1
2,12,266,3,1,2,1,2,2,2,1,2,0,41401,2,4
1,12,119,1,1,2,2,1,1,1,1,1,150,41327,5,3
1,5,307,2,1,2,1,1,1,1,1,1,100,41336,5,4
1,2,307,2,1,2,1,2,1,2,1,1,0,41401,3,3
1,24,307,2,1,1,1,3,1,3,2,1,0,41336,1,2
1,5,307,1,1,2,1,1,1,2,1,1,0,41326,4,1
2,2,286,3,1,2,1,2,1,2,1,2,50,41401,4,4
1,2,307,1,1,2,2,3,3,3,1,1,0,41324,1,4
1,2,307,2,2,2,2,1,1,2,1,1,0,41326,5,1
1,36,195,2,6,2,2,1,1,2,1,1,0,41326,1,1
1,24,307,2,4,3,3,2,2,2,1,1,0,41401,2,4
2,9,264,1,1,2,3,2,1,2,2,1,0,41401,2,4
1,1,307,3,1,2,1,3,3,3,1,2,0,41326,2,4
1,3,307,2,2,2,2,1,1,1,1,1,0,41401,12,4
2,10,266,2,1,1,1,1,1,1,1,1,0,41326,23,3
1,12,179,1,6,2,1,1,1,1,1,1,0,41326,7,2
2,3,266,3,5,2,1,2,1,2,1,2,0,41326,3,1
1,48,128,2,5,1,1,1,1,1,1,1,0,41401,1,2
2,24,285,1,1,2,3,1,1,2,1,1,0,41326,1,1
1,76,20,2,1,2,2,1,1,2,1,1,0,41326,2,2
2,2,266,2,1,1,2,3,3,3,1,1,0,41326,1,3
2,30,243,2,6,2,2,2,2,2,1,1,0,41401,1,1
2,2,266,3,1,1,1,1,1,2,1,3,0,41326,4,2
1,1,307,2,1,2,2,2,2,2,1,1,0,41327,1,3
1,48,307,2,3,2,3,1,1,1,1,1,0,41326,1,2
1,9,307,3,1,2,1,1,1,2,1,2,30,41326,3,2
1,12,307,2,7,2,3,1,1,1,1,1,0,41401,2,4
2,6,266,2,1,1,1,1,1,1,1,3,0,41401,3,4
2,1,266,1,1,2,1,2,1,2,1,1,0,41401,2,1
2,4,285,1,4,1,2,2,1,2,1,3,100,41401,0,4
2,18,266,1,3,1,1,1,1,3,1,1,0,41401,7,2
1,1,307,1,1,2,1,2,2,2,1,1,0,41326,1,3
1,2,307,3,1,2,1,2,2,2,1,8,0,41326,8,3
1,2,307,2,1,2,1,2,1,2,1,1,0,41326,1,4
2,132,266,2,1,2,1,1,1,1,1,1,0,41326,1,3
2,16,266,1,7,3,2,1,1,1,1,1,0,41326,0,4
1,84,152,1,2,1,1,3,3,3,1,1,0,41401,1,4
1,48,307,2,2,2,2,3,3,3,1,1,0,41401,3,4
1,2,307,3,1,2,1,2,1,2,1,4,0,41326,1,1
2,12,264,1,3,2,3,1,3,3,1,1,0,41326,5,1
1,2,307,1,1,2,2,1,1,2,1,1,0,41326,5,1
1,72,109,2,3,3,3,1,1,1,1,1,0,41326,0,4
2,3,265,1,7,2,2,3,3,3,1,1,0,41326,1,1
1,60,218,2,2,1,2,1,1,3,1,1,0,41326,4,2
2,2,266,1,3,1,1,2,1,2,1,2,0,41401,3,2
2,2,292,2,2,2,2,2,2,2,1,1,0,41401,5,2
2,1,266,2,2,1,1,2,2,2,1,1,0,41326,4,4
1,7,307,1,1,2,1,1,1,2,1,1,0,41326,1,4
1,3,307,1,2,2,1,2,2,2,1,1,0,41326,3,1
2,6,277,2,2,1,1,2,2,2,3,1,0,41401,4,4
2,2,266,2,1,1,1,2,2,2,1,1,0,41401,3,1
1,3,307,2,2,2,1,1,1,2,1,1,0,41326,3,2
1,2,307,2,3,2,1,3,1,2,1,1,0,41401,2,3
1,2,307,2,1,2,2,2,2,2,1,8,0,41342,8,1
1,1,307,3,1,2,2,2,2,2,1,5,0,41326,4,4
1,4,141,2,1,2,2,1,1,2,1,1,0,41326,2,1
1,24,307,2,2,2,1,1,1,1,1,1,500,41326,6,3
2,2,265,2,1,2,2,2,1,2,2,1,0,41326,2,2
1,24,307,2,2,3,2,3,3,3,1,1,0,41327,3,4
1,12,307,2,1,1,2,3,3,2,1,1,0,41401,0,4
2,3,285,1,2,1,2,2,2,2,1,1,200,41401,1,1
1,1,307,2,1,2,1,2,2,2,1,1,0,41326,8,2
2,2,266,1,3,2,1,2,2,2,1,1,200,41326,5,2
2,12,266,3,1,3,1,1,1,1,1,5,0,41401,5,4
1,12,307,1,3,1,1,1,1,1,1,1,0,41401,5,4
2,3,266,1,1,2,1,2,1,2,1,1,0,41326,2,3
1,2,307,2,1,2,1,2,1,2,1,4,0,41327,3,4
1,1,307,2,1,2,1,2,2,2,1,2,0,41326,5,3
1,72,152,1,2,1,1,1,1,2,2,1,0,41326,4,4
2,2,266,1,6,1,1,3,3,3,1,1,0,41326,3,1
1,1,307,1,1,2,1,1,1,2,1,1,100,41330,2,1
1,36,44,1,1,3,1,1,1,1,1,1,0,41326,10,3
1,3,307,2,2,2,1,3,3,2,1,1,0,41326,2,3
2,2,266,2,4,1,1,3,3,3,1,3,0,41326,5,3
2,24,266,2,1,3,1,1,1,1,1,2,0,41326,11,4
2,11,266,1,5,2,1,1,1,1,1,1,100,41326,6,4
2,12,264,3,1,2,2,2,2,2,1,6,0,41326,6,2
1,3,307,1,1,1,2,3,3,3,1,1,0,41401,2,4
2,12,265,3,1,1,2,2,2,2,1,2,0,41326,3,4
2,60,247,1,1,3,1,1,1,1,1,1,200,41326,2,1
2,1,265,2,1,1,2,2,1,2,1,1,0,41335,10,4
1,2,218,2,1,2,1,2,1,2,1,2,0,41326,5,3
2,6,266,2,3,3,1,1,1,2,1,1,0,41401,3,3
2,3,299,1,2,2,1,3,3,3,1,1,0,41336,3,2
1,2,307,1,2,2,2,2,1,3,1,1,0,41324,1,4
2,2,247,1,3,1,1,2,2,2,1,1,0,41401,3,1
2,3,266,1,1,3,1,2,1,2,1,4,0,41401,4,4
2,5,266,2,1,2,1,2,2,2,1,1,0,41401,1,2
1,24,75,1,1,2,2,1,1,1,1,1,200,41326,2,2
1,4,307,3,1,1,2,2,2,2,1,6,0,41326,1,1
2,3,266,1,1,2,1,2,2,2,1,1,0,41401,3,4
2,4,266,1,1,2,2,1,1,2,1,1,0,41327,3,3
2,19,266,1,6,2,1,1,1,1,1,2,0,41326,4,4
2,2,265,2,3,2,2,2,1,2,1,1,50,41327,2,1
1,2,307,2,1,2,1,2,2,3,1,1,0,41326,3,1
2,6,265,1,6,1,2,2,1,2,1,1,0,41326,4,3
1,2,189,1,1,3,2,2,2,2,1,2,100,41401,3,3
1,2,307,2,2,2,2,1,1,2,1,1,0,41326,1,2
2,12,299,1,3,3,1,1,1,1,1,1,50,41401,4,4
1,11,307,1,5,2,1,1,1,1,1,1,0,41326,2,4
2,2,247,2,1,1,2,2,2,2,1,3,0,41401,7,0
1,36,218,2,2,2,2,2,1,1,1,1,0,41326,7,4
2,12,266,2,6,2,1,3,3,1,1,1,0,41326,5,1
1,1,307,2,5,2,2,3,3,3,1,2,0,41324,1,4
2,8,292,2,2,1,1,3,3,3,1,1,0,41401,2,4
2,24,266,2,5,1,1,1,1,3,1,1,0,41326,2,2
2,1,266,1,2,2,1,2,2,2,1,1,100,41401,6,2
1,3,307,1,2,2,1,2,2,2,1,1,1,41327,2,3
1,3,307,2,1,2,2,1,1,2,1,1,0,41326,8,4
2,2,285,3,1,3,2,2,2,2,1,2,50,41326,2,2
1,12,307,1,1,1,1,3,1,3,1,1,0,41327,3,2
1,8,307,1,2,2,1,1,1,1,1,1,0,41326,9,2
1,1,307,2,2,2,2,2,1,2,1,1,0,41401,0,1
2,2,264,2,1,2,2,2,1,2,1,1,50,41326,7,3
2,1,264,1,1,2,3,2,2,2,1,3,0,41326,5,2
2,12,299,1,3,2,1,1,1,1,1,1,0,41326,3,4
1,6,141,2,1,2,2,1,3,3,1,1,0,41326,4,3
1,2,64,3,2,2,1,2,1,2,1,4,0,41326,8,3
1,48,109,3,3,2,2,3,3,3,1,2,0,41401,0,4
2,1,299,3,3,2,2,3,3,2,1,5,0,41326,2,2
2,0,266,1,1,2,1,2,2,2,1,1,0,41401,2,3
1,60,307,1,3,2,2,1,1,1,1,1,0,41326,4,4
1,0,307,3,2,2,1,2,2,2,1,10,0,41326,13,2
1,2,307,2,2,2,1,1,1,2,1,1,0,41401,7,2
2,3,266,3,1,2,1,2,2,2,1,7,0,41326,14,2
2,3,266,1,1,2,1,2,2,2,1,1,0,41401,1,4
2,2,264,1,1,2,2,2,2,2,1,1,0,41401,3,4
1,2,307,3,2,2,1,2,2,2,1,2,0,41401,1,4
1,1,307,2,2,2,2,2,2,2,1,2,0,41332,1,2
1,24,307,1,2,3,1,1,1,1,1,1,200,41326,3,4
2,10,266,2,1,2,2,2,2,2,1,1,0,41326,1,4
1,2,307,2,1,2,1,1,1,2,1,1,0,41330,2,3
2,1,285,1,1,3,3,2,2,2,1,1,50,41326,3,2
1,60,75,1,2,1,3,1,1,1,1,1,150,41326,2,2
2,1,266,1,2,2,1,2,2,2,1,1,15,41326,5,2
2,4,266,1,1,2,1,1,1,2,1,1,100,41326,5,3
2,5,266,2,1,2,1,1,1,1,1,1,150,41326,13,4
1,7,307,2,4,2,1,1,1,1,1,1,100,41401,10,4
1,36,307,2,1,3,1,3,3,1,1,1,0,41401,0,4
2,2,265,1,1,2,1,1,1,3,1,1,0,41401,1,3
2,2,292,1,2,2,1,2,1,2,1,1,100,41326,5,2
1,2,307,2,1,2,1,3,3,2,1,1,0,41326,3,3
1,0,307,3,1,2,1,2,2,2,1,8,0,41326,7,2
2,1,266,2,7,1,2,2,2,2,1,1,0,41326,4,2
1,2,307,2,1,2,1,2,2,2,1,1,0,41326,2,2
1,2,307,1,7,2,1,1,1,2,1,1,0,41326,1,1
2,4,243,2,5,1,2,1,1,2,1,1,80,41326,13,3
1,1,307,3,2,2,2,2,2,2,1,9,0,41330,11,4
2,3,266,1,6,1,1,2,1,2,1,1,0,41401,1,1
1,3,307,1,1,2,1,1,1,2,1,1,0,41326,2,4
1,60,205,2,1,1,2,3,1,3,2,1,100,41332,3,4
2,5,266,2,5,3,1,1,1,2,1,1,0,41326,5,2
2,2,265,2,1,1,2,2,2,2,1,1,0,41401,1,1
1,12,307,3,2,2,2,3,3,3,1,4,0,41401,7,4
2,2,277,2,1,2,1,2,1,2,1,1,0,41327,7,3
1,2,307,2,2,2,1,2,1,2,1,1,0,41326,6,2
2,14,299,1,3,3,1,2,1,1,1,1,0,41326,5,2
2,1,266,1,3,1,1,2,2,2,1,1,0,41326,3,1
2,8,266,2,6,2,1,3,3,3,1,1,0,41401,5,2
1,3,307,2,1,1,1,1,1,2,1,1,100,41401,2,4
1,8,307,1,1,2,2,1,1,1,1,1,0,41401,5,4
2,6,265,2,1,1,2,1,1,1,1,1,30,41326,3,4
2,1,266,2,1,1,1,2,2,2,1,1,0,41401,1,1
2,1,266,1,1,2,1,1,1,2,1,1,0,41401,2,1
2,18,266,1,7,2,1,2,1,1,1,1,0,41401,1,4
1,60,20,1,1,2,2,2,1,2,2,1,0,41401,5,1
1,12,307,1,5,2,1,2,1,2,1,1,0,41326,3,4
1,6,109,2,1,2,1,1,1,3,1,1,100,41326,1,1
1,2,307,3,1,1,2,2,2,2,1,7,0,41401,5,4
2,2,265,3,1,1,2,2,2,2,1,2,0,41326,5,4
2,2,292,2,1,1,2,2,3,2,1,1,0,41332,3,1
1,2,307,2,3,2,1,2,1,2,1,1,0,41401,1,2
1,5,307,3,1,2,1,2,2,3,1,2,0,41326,2,2
1,2,103,2,1,2,1,2,2,2,1,1,0,41401,1,2
1,24,141,1,1,3,2,1,1,2,1,1,0,41326,2,1
2,2,266,3,1,1,2,2,1,2,1,2,0,41401,9,3
2,5,266,3,1,1,1,1,1,1,1,6,0,41326,5,4
1,24,307,2,2,2,2,1,1,1,1,2,0,41327,21,4
1,2,307,3,2,2,1,2,1,2,1,2,0,41326,5,4
1,1,307,2,1,2,1,1,1,2,1,2,0,41401,5,2
1,2,307,1,7,2,2,2,2,2,1,1,0,41401,3,1
2,4,266,2,1,1,1,2,1,2,1,1,0,41401,6,2
1,36,60,2,2,1,1,1,1,3,1,1,250,41326,6,3
1,12,78,1,1,2,1,1,1,3,1,2,0,41327,2,3
2,12,266,2,1,1,1,1,1,1,1,1,0,41326,7,3
2,2,266,3,1,2,1,2,2,2,1,4,0,41401,5,2
1,84,307,2,6,1,1,1,1,1,1,1,0,41326,1,1
2,4,266,1,1,2,2,2,2,2,1,2,0,41361,2,4
1,7,109,2,2,3,3,1,1,2,1,1,500,41326,1,1
2,2,296,2,1,2,1,2,1,2,1,1,50,41326,5,2
2,9,266,2,2,2,1,2,2,2,1,2,0,41326,8,4
2,1,266,2,4,2,1,2,1,2,1,1,0,41326,3,2
2,3,264,2,1,1,2,2,1,2,1,1,0,41326,2,4
2,3,243,3,1,1,1,2,2,2,1,9,0,41326,18,3
1,24,307,3,1,2,2,1,1,1,1,4,0,41401,4,4
2,4,265,3,6,1,2,2,2,2,1,2,40,41326,1,1
1,1,307,2,1,2,3,1,1,2,1,1,0,41326,3,3
2,5,266,1,2,2,1,2,2,2,1,1,0,41401,1,2
1,3,307,1,5,2,2,2,1,2,1,1,0,41326,2,4
1,2,185,1,1,2,2,2,2,2,1,1,0,41326,4,2
2,4,266,1,1,1,1,3,3,3,2,3,0,41401,1,4
1,2,307,1,1,2,1,1,1,2,1,1,0,41326,6,4
1,24,109,3,1,3,2,1,1,1,1,2,0,41401,2,1
2,1,265,2,2,2,2,3,3,2,1,3,0,41326,3,0
1,9,307,2,1,2,1,1,1,1,1,1,0,41326,2,4
1,4,307,1,2,3,2,1,1,2,1,1,0,41326,5,2
1,96,307,2,1,2,2,1,1,1,1,1,0,41326,2,4
2,60,266,3,4,2,1,2,1,1,2,2,0,41326,4,2
2,72,300,1,2,2,2,3,3,3,1,1,0,41401,1,4
2,46,266,2,2,3,1,2,2,2,1,1,0,41326,5,3
1,2,307,2,5,2,1,2,1,2,1,1,0,41401,5,2
1,1,307,2,3,2,2,3,3,3,1,1,0,41324,1,4
1,1,307,3,1,2,1,3,3,3,1,6,100,41327,3,4
1,3,307,2,7,1,1,3,3,3,1,2,0,41326,2,3
2,2,266,1,1,1,1,2,1,2,1,1,0,41401,5,3
2,2,277,2,6,2,2,1,1,2,1,1,100,41326,4,4
2,3,266,3,1,1,1,1,1,3,2,3,0,41326,5,4
2,2,266,1,7,2,1,2,2,2,1,1,0,41335,4,1
2,6,265,3,2,2,2,1,1,1,1,3,135,41326,14,2
2,2,266,1,3,1,1,1,1,2,1,1,0,41326,2,1
2,12,265,2,2,2,2,3,1,3,1,2,0,41326,4,4
1,8,205,1,2,1,2,1,1,2,1,1,0,41326,4,3
2,2,266,2,3,2,1,2,2,2,1,1,0,41326,4,2
1,48,218,1,2,2,3,1,1,1,1,1,0,41326,3,4
2,1,265,3,2,1,2,2,2,2,1,5,0,41326,2,3
2,1,299,2,1,2,1,2,1,2,1,1,0,41326,7,1
1,2,307,2,2,2,1,2,1,1,1,1,0,41326,8,4
2,6,266,1,4,2,1,2,2,2,1,1,0,41401,6,2
2,3,266,2,6,2,1,2,2,2,1,2,0,41326,4,3
2,0,299,1,5,2,2,2,2,2,1,1,0,41401,1,2
2,3,266,3,3,1,2,2,2,2,1,2,0,41326,3,0
1,12,307,2,2,2,1,1,1,1,1,1,0,41326,1,3
2,2,265,1,2,2,2,1,1,2,1,1,50,41326,11,1
2,9,299,2,2,2,1,2,2,2,1,1,0,41326,3,3
2,3,292,1,2,2,1,1,1,2,1,1,0,41326,5,1
1,4,307,2,3,2,1,1,1,2,1,1,0,41401,1,2
1,2,307,2,5,2,1,2,1,2,1,1,0,41330,2,2
1,3,307,1,1,2,1,3,3,2,1,1,0,41326,2,3
2,4,266,2,1,2,1,2,1,2,2,1,0,41326,2,2
2,3,266,1,2,2,1,2,1,2,1,1,0,41326,5,3
1,2,307,1,1,3,1,2,1,3,1,1,0,41401,1,4
2,2,266,1,1,1,1,2,1,2,1,1,50,41326,5,2
2,2,265,1,3,2,2,2,2,2,1,1,150,41326,4,1
2,10,299,2,1,1,2,1,1,1,1,1,0,41326,1,1
1,12,307,1,1,2,2,3,3,3,1,1,0,41401,2,2
1,15,60,1,1,1,2,1,1,2,1,1,200,41326,3,3
2,5,264,1,4,2,2,2,2,2,1,1,0,41401,2,1
2,3,292,2,2,1,1,3,3,3,1,1,0,41401,1,2
1,3,307,2,1,3,2,1,1,2,1,1,0,41326,5,2
1,1,307,2,2,2,1,2,2,2,1,1,0,41326,2,1
2,6,265,2,2,1,2,1,1,1,1,1,0,41401,2,4
2,36,266,2,1,2,1,1,1,1,1,1,0,41326,4,4
2,2,265,2,1,1,2,2,1,2,1,1,0,41327,3,3
1,2,307,1,1,2,1,2,2,2,1,1,0,41326,2,1
1,2,307,1,5,3,1,3,3,3,1,1,0,41326,2,1
2,2,300,2,1,2,2,2,2,2,1,1,0,41326,10,1
2,5,265,2,2,2,2,2,2,2,1,1,0,41401,5,1
1,1,195,1,7,1,1,2,1,2,1,1,0,41326,1,1
1,1,307,2,1,2,1,3,3,3,1,1,0,41401,3,1
1,24,307,1,1,2,2,1,1,1,1,1,0,41330,3,3
2,1,266,2,3,2,1,2,2,2,1,1,5,41401,1,1
1,2,76,3,1,1,2,1,3,3,1,5,0,41326,1,0
2,2,266,1,3,2,1,2,1,2,1,2,0,41326,2,1
1,2,307,2,1,2,1,3,1,3,1,1,0,41326,1,2
1,5,307,1,1,2,2,2,1,2,1,1,0,41326,13,3
2,3,266,3,1,2,1,2,2,2,1,3,0,41401,5,3
2,1,285,2,6,3,3,2,2,2,1,2,0,41401,7,1
1,2,307,2,5,2,2,2,1,2,1,1,0,41326,8,3
1,1,307,1,5,2,2,2,2,2,1,1,0,41327,3,2
2,10,266,2,7,2,2,1,1,1,1,2,0,41326,1,3
1,1,307,2,1,2,2,2,1,2,1,1,0,41326,13,3
1,60,20,1,2,2,1,3,3,1,1,1,300,41401,4,3
1,2,307,1,2,2,2,1,1,2,1,1,0,41326,1,3
1,5,307,2,2,2,2,3,1,2,1,1,0,41401,3,2
1,50,195,2,1,1,2,1,1,3,1,1,100,41330,4,3
1,2,307,1,1,2,1,2,2,2,1,2,50,41326,2,2
2,1,266,2,1,1,1,2,2,2,1,1,0,41326,4,4
1,72,205,1,2,1,1,1,1,2,3,1,0,41326,0,4
2,1,265,1,1,2,2,3,3,3,1,1,0,41326,5,1
2,3,266,1,1,2,1,2,1,2,1,1,0,41326,4,3
2,1,265,3,1,1,2,2,2,2,1,6,0,41330,1,4
1,17,139,3,1,3,2,1,1,2,1,2,0,41401,2,1
1,1,307,2,2,2,1,2,1,2,1,2,0,41401,14,2
1,2,307,2,1,2,1,1,1,2,1,1,0,41401,28,3
1,84,179,1,1,2,3,1,1,2,1,1,0,41326,2,2
2,24,266,2,1,2,1,1,1,1,1,1,0,41326,1,4
2,1,266,2,1,1,1,2,2,2,1,1,0,41325,1,3
2,8,266,2,1,2,1,2,2,2,1,1,0,41332,1,4
1,1,307,1,1,2,2,2,1,2,1,1,0,41326,1,3
2,8,299,1,3,2,1,1,1,2,1,1,0,41401,3,3
2,1,266,2,1,1,1,3,3,3,1,1,10,41326,8,4
2,48,266,2,2,2,1,1,1,1,1,1,0,41327,2,4
2,4,265,1,3,2,2,1,1,2,1,2,0,41401,11,2
1,2,307,3,2,2,2,1,1,3,1,2,0,41332,2,4
2,2,266,2,1,2,1,1,1,2,1,1,0,41326,5,2
1,1,307,1,2,2,1,2,2,2,1,1,0,41326,1,3
1,1,307,3,1,2,1,2,2,2,1,2,0,41327,1,2
1,30,69,2,2,2,2,1,1,1,1,1,350,41336,2,3
2,12,266,1,1,2,1,2,1,1,1,1,0,41326,3,2
1,1,307,3,3,2,1,2,2,2,1,6,0,41401,1,1
1,56,205,2,5,1,3,1,1,2,1,1,0,41326,0,4
1,2,307,1,2,1,1,2,2,2,1,1,0,41401,2,2
2,24,243,3,1,2,2,3,3,3,1,3,0,41401,1,4
1,36,307,1,1,2,1,1,1,2,1,1,0,41326,3,4
1,2,307,2,1,2,2,2,1,2,1,1,0,41326,5,2
2,3,254,3,1,1,1,2,1,2,1,4,0,41326,4,4
2,1,242,3,1,2,3,2,1,3,1,2,250,41326,0,4
1,54,109,1,3,3,2,1,1,2,1,1,350,41401,20,2
2,4,299,1,1,2,1,2,2,2,1,1,0,41326,5,1
2,2,266,1,1,1,1,2,3,2,1,1,0,41326,1,1
2,12,266,1,2,2,2,1,1,1,1,1,100,41326,4,2
1,50,307,2,5,2,2,2,2,2,1,1,0,41326,4,4
2,11,266,2,7,2,1,1,1,1,1,1,0,41326,1,4
2,12,254,3,4,1,1,2,2,2,1,4,0,41326,2,4
1,2,307,1,2,2,1,2,2,2,1,1,150,41326,6,1
1,1,307,1,2,2,2,2,2,2,1,1,0,41332,1,3
2,3,265,1,1,1,2,2,2,2,1,1,0,41401,3,4
1,1,141,3,5,2,1,2,2,2,1,4,0,41326,2,2
1,24,307,2,2,2,1,1,1,1,1,1,0,41401,6,4
1,1,307,2,2,2,1,2,2,2,1,1,0,41330,8,3
2,2,266,2,6,2,1,2,1,2,1,1,0,41326,5,4
2,1,266,2,2,1,1,2,2,2,1,1,0,41336,4,3
1,30,206,2,1,3,3,1,1,1,1,1,0,41401,6,0
1,3,307,3,5,2,1,2,2,2,1,5,0,41326,1,4
2,8,292,3,1,2,1,1,1,3,1,2,0,41367,5,4
1,1,307,2,2,2,1,2,2,2,1,2,0,41326,3,4
1,3,307,1,2,2,1,1,1,2,1,1,0,41401,4,2
1,2,307,2,1,2,1,2,2,2,1,4,0,41401,3,4
2,6,266,1,6,2,1,1,1,1,1,2,0,41401,5,4
1,5,307,2,1,2,1,1,1,1,1,2,0,41326,4,3
2,13,265,3,1,2,2,2,2,2,1,4,0,41401,11,1
2,6,294,1,1,1,1,1,1,1,1,1,0,41326,3,4
1,2,307,2,2,2,1,2,2,2,1,1,0,41326,1,3
2,17,285,1,4,2,2,2,1,3,1,1,0,41336,1,3
1,1,307,2,1,2,1,2,1,2,1,1,0,41326,4,2
1,12,307,1,1,2,2,2,1,2,1,1,0,41401,2,4
2,5,264,1,1,2,2,2,1,2,2,5,10,41327,4,4
1,2,307,2,7,3,1,1,1,2,1,1,0,41326,1,4
2,3,265,1,4,2,2,3,1,3,1,1,0,41401,1,2
2,4,266,2,1,1,1,2,2,2,1,1,0,41326,3,4
1,8,307,2,1,2,2,1,1,1,1,1,0,41401,3,4
2,3,266,3,3,1,1,2,2,2,1,3,0,41326,12,2
1,11,307,1,1,2,1,1,1,2,1,1,0,41330,5,4
2,4,265,1,7,2,1,1,1,2,1,1,30,41327,1,4
2,3,266,2,1,2,1,2,2,2,1,12,0,41326,4,2
2,3,264,1,1,2,2,1,1,2,1,2,150,41326,20,4
2,2,283,1,1,2,1,2,1,2,1,1,8,41326,10,3
1,3,307,1,2,2,1,2,1,2,1,1,0,41326,1,1
2,6,266,2,6,1,1,2,1,1,1,1,0,41330,3,3
1,8,218,2,2,2,1,1,1,1,1,1,0,41326,1,2
2,2,266,2,1,1,2,2,2,2,1,1,0,41326,5,1
2,1,266,1,1,1,1,2,1,2,1,1,0,41401,3,1
2,2,266,2,1,2,1,3,3,3,1,1,0,41326,0,4
2,3,266,2,2,2,1,2,2,2,1,1,0,41326,4,3
1,12,307,1,2,1,1,1,1,2,2,1,0,41326,1,4
2,23,266,3,1,2,1,2,1,1,1,3,100,41326,11,4
2,12,266,1,2,2,1,2,2,2,1,2,0,41336,4,4
2,2,264,3,1,1,3,2,2,2,1,5,0,41326,8,1
1,4,307,1,2,2,1,1,1,2,1,1,150,41401,8,4
2,2,265,3,1,1,2,2,2,2,1,2,0,41326,7,1
1,1,307,3,1,2,2,2,2,2,1,2,0,41336,5,2
